age,room_service,food_court,shopping_mall,spa,vr_deck,name,earth,europa,mars,unknown,cryo_sleep_false,cryo_sleep_true,cryo_sleep_unknown,num,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_unknown,side_p,side_s,side_unknown,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1_e,destination_unknown,vip_false,vip_true,transported_false,transported_true
16.0,546.0,90.0,23.0,513.0,0.0,Dynx Boyst,0,0,1,0,1,0,0,288,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
18.0,0.0,2.0,1513.0,0.0,0.0,Ireen Robins,1,0,0,0,1,0,0,836,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
38.0,8.0,0.0,1414.0,10.0,3.0,Ryany Kenzierry,1,0,0,0,1,0,0,727,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
50.0,0.0,0.0,0.0,0.0,0.0,Robyna Loway,1,0,0,0,0,1,0,728,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,Eriney Guerson,1,0,0,0,0,1,0,729,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,Lardy Jacobbinson,1,0,0,0,0,1,0,730,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,Idacey Cartz,1,0,0,0,0,1,0,725,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
36.0,721.0,0.0,471.0,0.0,0.0,Salros Wate,0,0,1,0,1,0,0,910,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,,282.0,0.0,0.0,71.0,Aarone Sweett,0,0,0,1,1,0,0,911,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,Kabiton Clinarfork,0,1,0,0,0,1,0,144,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
39.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,1,0,144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
50.0,0.0,4558.0,0.0,1.0,267.0,Weias Clinarfork,0,1,0,0,1,0,0,144,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
40.0,0.0,901.0,0.0,0.0,89.0,Kenny Salez,1,0,0,0,1,0,0,291,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,8.0,0.0,77.0,560.0,0.0,Naomie Bardson,1,0,0,0,1,0,0,912,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
38.0,2.0,114.0,771.0,3094.0,448.0,Asellan Chocaters,0,1,0,0,1,0,0,175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
37.0,0.0,3603.0,33.0,7113.0,1.0,Fomamak Chocaters,0,1,0,0,1,0,0,175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
59.0,0.0,0.0,0.0,0.0,0.0,Wasaton Chocaters,0,1,0,0,0,1,0,175,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
41.0,35.0,6103.0,0.0,180.0,160.0,Grum Chocaters,0,1,0,0,1,0,0,175,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
33.0,0.0,4017.0,,,2260.0,Phah Chocaters,0,1,0,0,0,0,1,175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
54.0,0.0,0.0,0.0,0.0,0.0,Lyny Briggins,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
40.0,0.0,0.0,2414.0,0.0,0.0,Elody Flowensley,1,0,0,0,1,0,0,913,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
43.0,130.0,0.0,870.0,31.0,26.0,Tyog Cla,0,0,1,0,1,0,0,142,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,Zaurah Clugete,0,1,0,0,0,1,0,140,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
65.0,0.0,7194.0,0.0,6.0,,Ranons Clugete,0,1,0,0,1,0,0,140,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,Genons Clugete,0,1,0,0,0,1,0,140,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
28.0,0.0,3627.0,0.0,31.0,3263.0,Altar Clugete,0,1,0,0,1,0,0,140,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
35.0,0.0,0.0,0.0,0.0,0.0,Poloos Jamad,0,0,0,1,0,1,0,914,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,Lison Blace,1,0,0,0,0,1,0,727,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
28.0,0.0,2560.0,0.0,134.0,307.0,Azhasim Inguel,0,1,0,0,1,0,0,149,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,0.0,10.0,159.0,,125.0,Arl Wagnerray,1,0,0,0,1,0,0,916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24.0,698.0,0.0,51.0,2.0,4.0,Milyn Nguerrettye,1,0,0,0,1,0,0,917,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,,Arlen Jacostarks,1,0,0,0,0,1,0,733,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,Annams Mellé,0,0,1,0,0,1,0,838,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
20.0,399.0,77.0,311.0,0.0,16.0,Gillie Bullerson,1,0,0,0,1,0,0,918,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,Maiam Boltund,0,1,0,0,0,1,0,145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,Ionium Boltund,0,1,0,0,0,1,0,145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,Sharie Morrodgers,1,0,0,0,1,0,0,728,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,Aldhib Diabysid,0,1,0,0,0,1,0,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
43.0,31.0,76.0,0.0,1353.0,1713.0,Terons Diabysid,0,1,0,0,1,0,0,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,0.0,1883.0,0.0,1.0,4560.0,Gemmark Diabysid,0,1,0,0,1,0,0,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
31.0,0.0,2461.0,0.0,51.0,2141.0,Ainkard Crakete,0,1,0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
23.0,36.0,18.0,670.0,0.0,32.0,Moniey Hopperett,1,0,0,0,1,0,0,919,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,Dabik Brakeded,0,1,0,0,0,1,0,146,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
43.0,0.0,39.0,327.0,4643.0,85.0,Coxan Windend,0,1,0,0,1,0,0,146,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
28.0,1549.0,0.0,5.0,0.0,0.0,Emmax Baketton,1,0,0,0,1,0,0,839,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
24.0,0.0,266.0,1455.0,59.0,0.0,Colly Bartez,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
27.0,110.0,0.0,638.0,0.0,0.0,Kerrie Bartez,1,0,0,0,1,0,0,920,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
13.0,2244.0,31.0,507.0,0.0,142.0,,0,0,1,0,1,0,0,841,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
27.0,994.0,0.0,26.0,1.0,0.0,Terek Welte,0,0,1,0,1,0,0,292,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2.0,,0.0,0.0,0.0,0.0,Helley Tuckers,1,0,0,0,0,1,0,730,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,Stancy Garden,1,0,0,0,0,1,0,730,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2.0,0.0,0.0,,0.0,,Carita Tuckers,1,0,0,0,0,1,0,730,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
50.0,13.0,239.0,0.0,161.0,2355.0,Wasaton Fairdised,0,1,0,0,1,0,0,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
27.0,0.0,0.0,0.0,0.0,0.0,Nesham Fairdised,0,1,0,0,0,1,0,55,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
26.0,1170.0,0.0,0.0,187.0,100.0,Brancy Miranciash,1,0,0,0,1,0,0,921,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
31.0,23.0,0.0,0.0,,17.0,Thel Scheron,1,0,0,0,1,0,0,731,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
28.0,3559.0,0.0,,13.0,2.0,Zelowl Sidie,0,0,1,0,1,0,0,150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,Eillis Bartines,1,0,0,0,1,0,0,732,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9.0,0.0,0.0,0.0,0.0,0.0,Idave Anthompson,1,0,0,0,1,0,0,732,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Ally Bartines,1,0,0,0,1,0,0,732,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Evan Bartines,1,0,0,0,0,1,0,732,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,Allia Bartines,1,0,0,0,0,1,0,732,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
25.0,1956.0,0.0,161.0,239.0,28.0,Price Tepie,0,0,1,0,1,0,0,151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
63.0,3087.0,0.0,60.0,2.0,0.0,Fowoos Tepie,0,0,1,0,1,0,0,151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,Rooses Tirte,0,0,1,0,0,1,0,922,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
35.0,1219.0,0.0,1742.0,740.0,0.0,Mos Tirte,0,0,1,0,1,0,0,922,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,Janne Mccarry,1,0,0,0,0,1,0,733,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
39.0,0.0,3.0,0.0,802.0,49.0,Tine Buckleinson,1,0,0,0,1,0,0,735,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
34.0,0.0,337.0,1339.0,92.0,264.0,Sadir Idlatchse,0,1,0,0,1,0,0,143,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
36.0,0.0,1013.0,1.0,16.0,2825.0,Solark Filerst,0,1,0,0,1,0,0,148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
46.0,0.0,0.0,0.0,0.0,0.0,Ricke Nolds,1,0,0,0,0,1,0,736,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
26.0,42.0,65.0,895.0,407.0,0.0,Sus Coolez,1,0,0,0,1,0,0,845,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,Labix Weeke,0,0,1,0,0,1,0,846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
20.0,0.0,3080.0,7.0,0.0,67.0,Frey Simsey,1,0,0,0,1,0,0,924,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Rician Loway,1,0,0,0,0,1,0,737,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
11.0,0.0,0.0,0.0,0.0,0.0,Valex Munozanson,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,Loise Beckeetter,1,0,0,0,0,1,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,Lorie Beckeetter,1,0,0,0,0,1,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
11.0,0.0,0.0,0.0,0.0,,Dandy Munozanson,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,Karay Beckeetter,1,0,0,0,0,1,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
15.0,0.0,893.0,0.0,0.0,0.0,Line Munozanson,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
39.0,0.0,2.0,0.0,69.0,836.0,Dary Mallerez,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,Kendy Munozanson,1,0,0,0,1,0,0,734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
24.0,83.0,0.0,129.0,504.0,0.0,Gaylah Mcdanield,1,0,0,0,1,0,0,847,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,Eilace Castannison,0,0,0,1,0,1,0,735,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,Triple Jamai,0,0,1,0,0,1,0,281,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
53.0,0.0,864.0,49.0,39.0,2376.0,Erraid Wirdley,0,1,0,0,1,0,0,165,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
40.0,2.0,76.0,0.0,201.0,,Dabik Wirdley,0,1,0,0,1,0,0,165,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19.0,160.0,0.0,889.0,0.0,0.0,Bees Kashe,0,0,1,0,1,0,0,294,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
54.0,433.0,0.0,867.0,19.0,1.0,Bants Pepie,0,0,1,0,1,0,0,926,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
21.0,572.0,584.0,128.0,14.0,0.0,Eet Pepie,0,0,1,0,1,0,0,283,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
25.0,1340.0,0.0,8.0,0.0,0.0,Cornys Pepie,0,0,1,0,1,0,0,926,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
48.0,137.0,0.0,877.0,0.0,0.0,Cats Sopie,0,0,1,0,1,0,0,295,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
41.0,,0.0,1127.0,8.0,0.0,Sunk Sopie,0,0,1,0,1,0,0,144,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
13.0,27.0,0.0,3246.0,0.0,0.0,Ecco Sopie,0,0,1,0,1,0,0,144,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
57.0,0.0,0.0,0.0,0.0,0.0,Gluinom Siviothy,0,1,0,0,1,0,0,177,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,Gemmark Crueld,0,1,0,0,0,1,0,178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
48.0,0.0,0.0,0.0,0.0,0.0,Atrino Crueld,0,1,0,0,0,1,0,178,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
34.0,849.0,51.0,375.0,0.0,24.0,Yos Stike,0,0,1,0,1,0,0,296,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
16.0,0.0,0.0,0.0,0.0,0.0,Jacque Cleman,1,0,0,0,0,1,0,736,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Lynnie Fryersonis,1,0,0,0,1,0,0,739,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
15.0,6.0,1740.0,2184.0,0.0,0.0,Samie Fryersonis,1,0,0,0,1,0,0,739,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
37.0,426.0,0.0,2.0,194.0,308.0,Marky Cleminglas,1,0,0,0,1,0,0,848,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
37.0,452.0,0.0,234.0,19.0,1290.0,Bara Mcleandez,1,0,0,0,1,0,0,849,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
49.0,820.0,1.0,690.0,292.0,13.0,Dennya Juartis,1,0,0,0,1,0,0,740,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
18.0,1.0,1.0,0.0,0.0,746.0,Jessa Oneidson,1,0,0,0,1,0,0,929,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
25.0,101.0,32.0,0.0,137.0,633.0,Belix Stephend,1,0,0,0,1,0,0,850,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,0.0,116.0,2048.0,2.0,0.0,Briane Fulloydez,1,0,0,0,1,0,0,930,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
43.0,26.0,132.0,3.0,117.0,555.0,Terald Oneiles,1,0,0,0,1,0,0,738,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
20.0,9.0,0.0,157.0,525.0,0.0,Fanna Leonaldez,1,0,0,0,1,0,0,933,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
54.0,0.0,0.0,0.0,0.0,0.0,Thabius Stelative,0,1,0,0,0,1,0,142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,Lynez Serraynardy,1,0,0,0,0,1,0,739,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,Sino Anindery,0,1,0,0,0,1,0,149,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
30.0,60.0,41.0,553.0,1.0,0.0,Carry Floydendley,1,0,0,0,1,0,0,851,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20.0,631.0,93.0,0.0,0.0,0.0,Randa Cardners,1,0,0,0,1,0,0,934,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
20.0,25.0,0.0,796.0,44.0,44.0,Jerrye Cardners,1,0,0,0,1,0,0,742,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
24.0,0.0,591.0,0.0,0.0,1560.0,Josey Mccard,1,0,0,0,1,0,0,852,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
44.0,0.0,121.0,0.0,748.0,0.0,Karia Hammons,1,0,0,0,1,0,0,935,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Sanda Carterson,1,0,0,0,1,0,0,740,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
15.0,0.0,0.0,0.0,0.0,0.0,Arla Carterson,1,0,0,0,0,1,0,740,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,Coxak Sterve,0,1,0,0,0,1,0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,Arrai Stracary,0,1,0,0,0,1,0,150,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
20.0,14.0,0.0,59.0,1777.0,0.0,Quakes Winie,0,0,1,0,1,0,0,936,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
34.0,0.0,0.0,0.0,0.0,0.0,Regana Pottney,1,0,0,0,0,1,0,743,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
17.0,0.0,0.0,0.0,0.0,0.0,Kenda Bailes,1,0,0,0,0,0,1,744,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
20.0,0.0,25.0,0.0,0.0,803.0,Warry Navages,1,0,0,0,1,0,0,297,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
42.0,0.0,1.0,0.0,17.0,1601.0,Leria Woody,1,0,0,0,1,0,0,298,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,0.0,180.0,516.0,,,Ebonyd Sotond,1,0,0,0,1,0,0,853,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
43.0,375.0,103.0,1990.0,36.0,0.0,Cinst Bake,0,0,1,0,1,0,0,937,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
55.0,0.0,102.0,0.0,278.0,5353.0,Auvam Watuald,0,1,0,0,1,0,0,143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
21.0,29.0,27.0,47.0,694.0,11.0,Claine Wiggs,1,0,0,0,1,0,0,743,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
17.0,0.0,656.0,295.0,0.0,35.0,Dwin Mirez,1,0,0,0,1,0,0,286,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
54.0,0.0,559.0,0.0,15238.0,2799.0,Wezna Baleful,0,1,0,0,1,0,0,167,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
25.0,,205.0,,0.0,549.0,Elene Rasmussony,1,0,0,0,1,0,0,854,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,0.0,57.0,851.0,0.0,0.0,Daven Monsoney,1,0,0,0,1,0,0,744,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
45.0,0.0,496.0,0.0,1940.0,4195.0,Alrair Unhearfus,0,1,0,0,1,0,0,168,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,Shaton Reedall,0,1,0,0,0,1,0,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,Altanin Switud,0,1,0,0,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
30.0,,43.0,0.0,0.0,6.0,Tera Merkins,1,0,0,0,1,0,0,745,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
24.0,191.0,497.0,0.0,0.0,16.0,Paulie Patteraley,1,0,0,0,1,0,0,746,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
,0.0,20.0,38.0,359.0,516.0,Marine Flemaney,1,0,0,0,1,0,0,939,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
42.0,4102.0,0.0,36.0,0.0,1825.0,Ples Pamca,0,0,1,0,1,0,0,940,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,Wasatan Honchoe,0,1,0,0,0,1,0,151,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
37.0,0.0,2235.0,7.0,4098.0,89.0,Aldah Honchoe,0,1,0,0,0,0,1,151,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
64.0,0.0,0.0,,0.0,0.0,,0,1,0,0,0,1,0,170,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,Ricia Crosbornes,1,0,0,0,0,1,0,745,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
23.0,42.0,0.0,0.0,765.0,2.0,Fery Gouldensen,1,0,0,0,1,0,0,746,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
22.0,686.0,45.0,16.0,7.0,4.0,Yolana Stannondez,1,0,0,0,1,0,0,856,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
23.0,176.0,493.0,169.0,0.0,1023.0,Cank Sad,0,0,1,0,1,0,0,857,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,3.0,65.0,253.0,475.0,0.0,Kris Solon,1,0,0,0,0,0,1,941,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
37.0,661.0,876.0,0.0,3.0,13.0,Fayene Cartz,1,0,0,0,1,0,0,942,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
17.0,250.0,0.0,2179.0,0.0,0.0,Oss Kha,0,0,1,0,0,0,1,858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Mocake Buko,0,0,1,0,0,1,0,860,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
33.0,0.0,4592.0,0.0,209.0,954.0,Skatzn Entedraved,0,1,0,0,1,0,0,181,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
37.0,0.0,2337.0,0.0,204.0,76.0,Neutrin Entedraved,0,1,0,0,1,0,0,181,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
